timestamp,cycle_id,machine_id,operator_id,phase,engine_hours,engine_rpm,fuel_rate_l_hr,bucket_load_pct,hydraulic_pressure_bar,hydraulic_temp_c,boom_angle_deg,arm_angle_deg,bucket_angle_deg,machine_speed_kmh,seatbelt_status,task_type,soil_condition,load_condition
2026-08-10T07:34:11,CYC_0051,EXC001,OP_EXP_001,DIG,1540.5,1834,24.14,25.0,246.0,75.3,23.4,46.0,31.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:12,CYC_0051,EXC001,OP_EXP_001,DIG,1540.501,1830,23.04,33.0,290.5,71.2,24.4,45.2,36.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:13,CYC_0051,EXC001,OP_EXP_001,DIG,1540.501,1837,24.68,41.0,314.9,74.0,25.0,44.2,43.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:14,CYC_0051,EXC001,OP_EXP_001,DIG,1540.501,1861,23.93,49.0,283.7,72.0,23.8,49.1,43.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:15,CYC_0051,EXC001,OP_EXP_001,DIG,1540.501,1896,23.3,57.0,311.8,70.3,23.7,55.2,46.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:16,CYC_0051,EXC001,OP_EXP_001,DIG,1540.502,1787,22.82,65.0,253.0,76.6,25.1,50.2,71.4,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:17,CYC_0051,EXC001,OP_EXP_001,DIG,1540.502,1888,21.28,73.0,258.5,75.4,24.8,58.5,75.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:18,CYC_0051,EXC001,OP_EXP_001,DIG,1540.502,1846,22.29,81.0,300.8,78.8,23.1,60.2,72.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:19,CYC_0051,EXC001,OP_EXP_001,DIG,1540.503,1868,20.51,89.0,260.9,73.9,24.7,64.3,80.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:20,CYC_0051,EXC001,OP_EXP_001,LIFT,1540.503,1769,20.11,91.9,225.4,75.6,32.1,69.8,87.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:21,CYC_0051,EXC001,OP_EXP_001,LIFT,1540.503,1794,21.2,95.9,247.0,74.4,35.2,71.0,86.4,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:22,CYC_0051,EXC001,OP_EXP_001,LIFT,1540.503,1841,19.2,90.4,251.5,76.5,38.1,66.9,91.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:23,CYC_0051,EXC001,OP_EXP_001,LIFT,1540.504,1827,17.39,90.3,233.3,74.3,43.7,73.3,89.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:24,CYC_0051,EXC001,OP_EXP_001,LIFT,1540.504,1785,22.1,95.2,245.2,74.1,47.3,71.9,83.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:25,CYC_0051,EXC001,OP_EXP_001,LIFT,1540.504,1730,19.51,95.4,254.2,75.0,48.6,76.9,85.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:26,CYC_0051,EXC001,OP_EXP_001,SWING,1540.504,1689,16.46,93.2,177.1,75.5,55.0,61.9,85.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:27,CYC_0051,EXC001,OP_EXP_001,SWING,1540.505,1670,17.05,92.0,184.5,71.8,50.0,64.2,89.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:28,CYC_0051,EXC001,OP_EXP_001,SWING,1540.505,1598,15.43,90.0,195.2,74.0,54.6,65.7,89.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:29,CYC_0051,EXC001,OP_EXP_001,SWING,1540.505,1669,16.72,96.1,172.4,73.9,52.2,64.6,84.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:30,CYC_0051,EXC001,OP_EXP_001,SWING,1540.506,1736,15.45,90.8,160.6,71.4,49.5,70.4,87.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:31,CYC_0051,EXC001,OP_EXP_001,SWING,1540.506,1642,14.87,92.3,170.2,75.9,55.7,68.6,84.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:32,CYC_0051,EXC001,OP_EXP_001,SWING,1540.506,1660,18.16,88.7,171.9,76.2,56.4,66.2,87.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:33,CYC_0051,EXC001,OP_EXP_001,DUMP,1540.506,1663,16.7,90.0,186.7,75.6,54.8,74.1,85.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:34,CYC_0051,EXC001,OP_EXP_001,DUMP,1540.507,1683,18.55,76.3,193.3,74.8,56.8,73.9,73.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:35,CYC_0051,EXC001,OP_EXP_001,DUMP,1540.507,1609,17.48,62.7,210.0,71.4,50.5,73.5,63.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:36,CYC_0051,EXC001,OP_EXP_001,DUMP,1540.507,1724,16.63,49.0,218.8,73.5,50.9,70.0,56.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:37,CYC_0051,EXC001,OP_EXP_001,DUMP,1540.507,1728,16.72,35.3,194.3,77.2,50.6,73.6,49.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:38,CYC_0051,EXC001,OP_EXP_001,DUMP,1540.508,1697,18.42,21.7,186.7,75.7,52.9,76.3,43.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:39,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.508,1730,19.6,5.0,163.9,71.7,38.6,44.8,36.4,2.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:40,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.508,1748,18.33,5.0,159.0,73.2,36.2,47.3,30.9,1.71,FASTENED,trenching,soft,medium
2026-08-10T07:34:41,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.509,1850,19.92,5.0,184.1,69.6,30.8,47.2,32.0,2.33,FASTENED,trenching,soft,medium
2026-08-10T07:34:42,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.509,1842,19.16,5.0,150.8,71.3,37.1,48.7,35.5,2.28,FASTENED,trenching,soft,medium
2026-08-10T07:34:43,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.509,1773,17.9,5.0,181.5,75.0,36.2,45.7,29.3,2.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:44,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.509,1796,19.65,5.0,156.3,73.9,32.8,50.0,31.0,2.44,FASTENED,trenching,soft,medium
2026-08-10T07:34:45,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.51,1687,17.66,5.0,181.3,75.8,33.2,50.0,31.7,1.98,FASTENED,trenching,soft,medium
2026-08-10T07:34:46,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.51,1655,19.34,5.0,182.2,77.3,37.2,45.8,30.1,2.41,FASTENED,trenching,soft,medium
2026-08-10T07:34:47,CYC_0051,EXC001,OP_EXP_001,REPOSITION,1540.51,1732,22.03,5.0,138.7,72.5,38.9,45.6,36.3,2.6,FASTENED,trenching,soft,medium
2026-08-10T07:34:53,CYC_0052,EXC002,OP_EXP_001,DIG,2245.0,1851,23.58,25.0,316.8,68.4,22.8,39.5,35.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:54,CYC_0052,EXC002,OP_EXP_001,DIG,2245.001,1862,24.96,33.0,269.2,75.9,21.8,43.7,35.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:55,CYC_0052,EXC002,OP_EXP_001,DIG,2245.001,1890,23.79,41.0,304.0,75.0,22.5,51.8,50.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:56,CYC_0052,EXC002,OP_EXP_001,DIG,2245.001,1834,24.4,49.0,289.2,72.0,22.5,52.0,49.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:57,CYC_0052,EXC002,OP_EXP_001,DIG,2245.001,1960,24.73,57.0,284.1,76.2,23.2,55.6,54.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:58,CYC_0052,EXC002,OP_EXP_001,DIG,2245.002,1899,25.0,65.0,285.0,76.2,24.8,57.4,64.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:34:59,CYC_0052,EXC002,OP_EXP_001,DIG,2245.002,1845,20.91,73.0,266.4,72.1,26.5,59.0,72.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:00,CYC_0052,EXC002,OP_EXP_001,DIG,2245.002,1879,22.27,81.0,282.9,74.6,27.6,64.6,79.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:01,CYC_0052,EXC002,OP_EXP_001,DIG,2245.003,1819,26.69,89.0,269.3,70.5,21.6,65.7,88.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:02,CYC_0052,EXC002,OP_EXP_001,LIFT,2245.003,1730,20.62,91.7,234.0,71.4,28.0,69.2,92.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:03,CYC_0052,EXC002,OP_EXP_001,LIFT,2245.003,1867,19.45,96.1,248.5,76.6,34.2,71.0,94.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:04,CYC_0052,EXC002,OP_EXP_001,LIFT,2245.003,1764,19.65,94.5,236.2,77.3,36.7,72.9,87.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:05,CYC_0052,EXC002,OP_EXP_001,LIFT,2245.004,1714,21.62,94.9,230.0,71.4,41.1,66.9,90.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:06,CYC_0052,EXC002,OP_EXP_001,LIFT,2245.004,1808,20.8,92.2,241.1,73.5,52.1,68.4,78.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:07,CYC_0052,EXC002,OP_EXP_001,LIFT,2245.004,1829,20.68,99.3,240.6,73.7,51.9,68.1,87.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:08,CYC_0052,EXC002,OP_EXP_001,SWING,2245.004,1663,17.92,96.9,202.3,71.0,52.9,70.1,83.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:09,CYC_0052,EXC002,OP_EXP_001,SWING,2245.005,1644,17.81,92.3,193.8,74.1,51.5,69.7,81.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:10,CYC_0052,EXC002,OP_EXP_001,SWING,2245.005,1631,17.48,95.1,189.4,76.6,55.1,71.3,89.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:11,CYC_0052,EXC002,OP_EXP_001,SWING,2245.005,1657,19.14,93.4,187.5,75.3,53.6,64.2,87.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:12,CYC_0052,EXC002,OP_EXP_001,SWING,2245.006,1694,16.57,89.6,181.0,75.1,54.2,67.6,88.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:13,CYC_0052,EXC002,OP_EXP_001,SWING,2245.006,1685,17.94,87.6,200.2,70.8,53.1,70.3,85.4,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:14,CYC_0052,EXC002,OP_EXP_001,SWING,2245.006,1628,17.04,92.0,187.8,71.1,51.6,72.0,88.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:15,CYC_0052,EXC002,OP_EXP_001,DUMP,2245.006,1603,17.46,90.0,197.2,74.9,52.6,70.4,85.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:16,CYC_0052,EXC002,OP_EXP_001,DUMP,2245.007,1626,16.89,73.6,194.8,76.0,52.3,73.4,73.4,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:17,CYC_0052,EXC002,OP_EXP_001,DUMP,2245.007,1730,16.39,57.2,216.5,73.4,52.6,75.0,64.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:18,CYC_0052,EXC002,OP_EXP_001,DUMP,2245.007,1727,20.33,40.8,203.5,76.8,54.7,65.5,51.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:19,CYC_0052,EXC002,OP_EXP_001,DUMP,2245.008,1680,18.54,24.4,197.8,70.6,49.2,65.4,46.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:20,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.008,1697,19.95,5.0,172.8,71.9,33.4,46.7,36.9,2.66,FASTENED,trenching,soft,medium
2026-08-10T07:35:21,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.008,1716,19.37,5.0,160.3,74.2,36.4,44.6,33.8,2.02,FASTENED,trenching,soft,medium
2026-08-10T07:35:22,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.008,1846,17.93,5.0,193.6,74.2,28.9,41.9,35.7,1.93,FASTENED,trenching,soft,medium
2026-08-10T07:35:23,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.009,1719,18.76,5.0,178.8,74.4,33.6,41.5,31.9,2.19,FASTENED,trenching,soft,medium
2026-08-10T07:35:24,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.009,1742,21.31,5.0,155.6,70.9,35.0,50.4,28.4,1.91,FASTENED,trenching,soft,medium
2026-08-10T07:35:25,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.009,1609,18.56,5.0,151.2,75.5,31.9,47.9,34.1,1.97,FASTENED,trenching,soft,medium
2026-08-10T07:35:26,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.009,1683,17.36,5.0,166.1,78.2,31.8,45.1,27.8,1.97,FASTENED,trenching,soft,medium
2026-08-10T07:35:27,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.01,1784,21.87,5.0,168.8,71.1,35.9,48.0,33.2,2.2,FASTENED,trenching,soft,medium
2026-08-10T07:35:28,CYC_0052,EXC002,OP_EXP_001,REPOSITION,2245.01,1596,19.35,5.0,156.9,76.2,34.8,42.9,33.9,2.38,FASTENED,trenching,soft,medium
2026-08-10T07:35:35,CYC_0053,EXC003,OP_EXP_001,DIG,912.0,1835,21.82,25.0,269.8,74.2,26.7,41.8,25.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:36,CYC_0053,EXC003,OP_EXP_001,DIG,912.001,1901,22.72,34.0,273.2,72.7,24.1,40.7,41.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:37,CYC_0053,EXC003,OP_EXP_001,DIG,912.001,1930,22.35,43.0,273.4,74.0,23.4,46.8,44.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:38,CYC_0053,EXC003,OP_EXP_001,DIG,912.001,1850,18.52,52.0,261.1,77.5,24.1,48.7,55.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:39,CYC_0053,EXC003,OP_EXP_001,DIG,912.001,1908,21.34,61.0,272.2,75.5,22.9,57.0,57.4,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:40,CYC_0053,EXC003,OP_EXP_001,DIG,912.002,1858,20.94,70.0,280.6,75.1,23.8,60.5,62.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:41,CYC_0053,EXC003,OP_EXP_001,DIG,912.002,1921,21.59,79.0,280.7,75.3,22.1,63.2,68.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:42,CYC_0053,EXC003,OP_EXP_001,DIG,912.002,1809,19.2,88.0,262.0,74.6,25.1,69.0,83.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:43,CYC_0053,EXC003,OP_EXP_001,LIFT,912.003,1815,18.76,94.6,265.7,75.4,30.5,71.0,85.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:44,CYC_0053,EXC003,OP_EXP_001,LIFT,912.003,1773,18.78,89.4,231.4,72.0,36.6,67.5,91.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:45,CYC_0053,EXC003,OP_EXP_001,LIFT,912.003,1832,18.57,96.9,235.3,72.5,40.3,66.5,86.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:46,CYC_0053,EXC003,OP_EXP_001,LIFT,912.003,1757,19.88,91.2,242.9,72.0,41.6,73.8,92.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:47,CYC_0053,EXC003,OP_EXP_001,LIFT,912.004,1794,18.62,99.0,231.5,71.8,46.3,70.3,83.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:48,CYC_0053,EXC003,OP_EXP_001,LIFT,912.004,1789,19.09,90.3,243.6,76.2,53.7,67.0,84.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:49,CYC_0053,EXC003,OP_EXP_001,SWING,912.004,1635,16.6,94.1,163.5,74.8,56.5,64.8,87.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:50,CYC_0053,EXC003,OP_EXP_001,SWING,912.004,1678,17.12,95.2,173.3,75.1,56.1,69.5,88.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:51,CYC_0053,EXC003,OP_EXP_001,SWING,912.005,1587,17.12,94.5,178.2,70.2,54.6,66.8,87.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:52,CYC_0053,EXC003,OP_EXP_001,SWING,912.005,1667,15.03,94.6,188.6,71.2,53.5,67.2,87.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:53,CYC_0053,EXC003,OP_EXP_001,SWING,912.005,1604,15.87,94.2,150.8,73.5,54.5,68.0,86.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:54,CYC_0053,EXC003,OP_EXP_001,SWING,912.006,1653,15.26,98.0,182.2,74.8,54.9,64.9,88.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:55,CYC_0053,EXC003,OP_EXP_001,SWING,912.006,1665,16.27,89.8,183.4,70.6,51.6,71.2,87.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:56,CYC_0053,EXC003,OP_EXP_001,DUMP,912.006,1677,16.05,90.0,160.0,73.5,54.8,73.0,81.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:57,CYC_0053,EXC003,OP_EXP_001,DUMP,912.006,1732,17.85,76.3,204.5,73.5,53.8,75.6,73.4,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:58,CYC_0053,EXC003,OP_EXP_001,DUMP,912.007,1632,17.88,62.7,191.7,76.4,55.0,71.0,70.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:35:59,CYC_0053,EXC003,OP_EXP_001,DUMP,912.007,1710,16.98,49.0,209.5,74.0,54.7,72.7,59.8,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:00,CYC_0053,EXC003,OP_EXP_001,DUMP,912.007,1701,16.12,35.3,207.9,71.3,53.6,68.3,48.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:01,CYC_0053,EXC003,OP_EXP_001,DUMP,912.008,1729,17.31,21.7,195.7,77.3,51.8,74.1,37.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:02,CYC_0053,EXC003,OP_EXP_001,REPOSITION,912.008,1658,17.76,5.0,187.1,73.4,32.2,49.6,33.2,2.11,FASTENED,trenching,soft,medium
2026-08-10T07:36:03,CYC_0053,EXC003,OP_EXP_001,REPOSITION,912.008,1733,18.57,5.0,180.9,74.4,32.0,41.1,28.4,2.76,FASTENED,trenching,soft,medium
2026-08-10T07:36:04,CYC_0053,EXC003,OP_EXP_001,REPOSITION,912.008,1643,18.26,5.0,136.5,74.4,34.1,47.2,32.9,2.4,FASTENED,trenching,soft,medium
2026-08-10T07:36:05,CYC_0053,EXC003,OP_EXP_001,REPOSITION,912.009,1646,18.73,5.0,184.1,72.6,37.7,44.7,31.9,1.98,FASTENED,trenching,soft,medium
2026-08-10T07:36:06,CYC_0053,EXC003,OP_EXP_001,REPOSITION,912.009,1739,19.02,5.0,157.2,76.9,33.9,48.3,30.5,1.71,FASTENED,trenching,soft,medium
2026-08-10T07:36:07,CYC_0053,EXC003,OP_EXP_001,REPOSITION,912.009,1702,17.37,5.0,164.0,72.6,36.7,49.2,33.9,1.95,FASTENED,trenching,soft,medium
2026-08-10T07:36:08,CYC_0053,EXC003,OP_EXP_001,REPOSITION,912.009,1751,16.36,5.0,183.3,76.6,30.7,43.5,33.0,2.22,FASTENED,trenching,soft,medium
2026-08-10T07:36:16,CYC_0054,EXC004,OP_EXP_001,DIG,1820.0,1832,20.96,25.0,298.4,75.5,22.5,50.2,27.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:17,CYC_0054,EXC004,OP_EXP_001,DIG,1820.001,1850,23.24,34.0,244.7,73.0,23.6,43.7,39.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:18,CYC_0054,EXC004,OP_EXP_001,DIG,1820.001,1813,21.81,43.0,268.9,74.2,28.3,47.3,46.7,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:19,CYC_0054,EXC004,OP_EXP_001,DIG,1820.001,1817,22.72,52.0,287.9,68.4,25.6,47.6,49.1,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:20,CYC_0054,EXC004,OP_EXP_001,DIG,1820.001,1847,20.54,61.0,279.0,74.0,22.3,58.8,57.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:21,CYC_0054,EXC004,OP_EXP_001,DIG,1820.002,1890,24.6,70.0,273.2,73.7,23.6,60.0,66.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:22,CYC_0054,EXC004,OP_EXP_001,DIG,1820.002,1838,22.47,79.0,272.6,73.1,24.9,61.2,77.4,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:23,CYC_0054,EXC004,OP_EXP_001,DIG,1820.002,1854,23.5,88.0,258.2,72.6,22.6,64.6,88.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:24,CYC_0054,EXC004,OP_EXP_001,LIFT,1820.003,1797,20.63,97.4,244.4,74.7,31.9,65.3,87.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:25,CYC_0054,EXC004,OP_EXP_001,LIFT,1820.003,1731,19.7,90.5,232.2,72.2,32.4,70.7,90.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:26,CYC_0054,EXC004,OP_EXP_001,LIFT,1820.003,1800,22.65,96.9,244.7,71.7,35.5,76.5,86.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:27,CYC_0054,EXC004,OP_EXP_001,LIFT,1820.003,1749,19.13,91.4,240.7,69.3,44.8,66.9,88.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:28,CYC_0054,EXC004,OP_EXP_001,LIFT,1820.004,1754,20.09,96.2,241.7,77.4,51.6,70.7,88.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:29,CYC_0054,EXC004,OP_EXP_001,LIFT,1820.004,1823,20.6,88.4,246.0,70.2,48.4,70.1,90.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:30,CYC_0054,EXC004,OP_EXP_001,SWING,1820.004,1659,17.64,95.0,184.1,77.5,53.9,67.6,85.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:31,CYC_0054,EXC004,OP_EXP_001,SWING,1820.004,1651,17.76,93.9,187.6,75.2,53.0,70.0,87.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:32,CYC_0054,EXC004,OP_EXP_001,SWING,1820.005,1658,16.55,92.6,164.6,69.3,56.4,68.4,89.0,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:33,CYC_0054,EXC004,OP_EXP_001,SWING,1820.005,1659,15.96,92.0,167.7,71.7,54.7,67.0,82.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:34,CYC_0054,EXC004,OP_EXP_001,SWING,1820.005,1624,17.32,91.9,196.8,72.3,55.8,72.9,89.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:35,CYC_0054,EXC004,OP_EXP_001,SWING,1820.006,1585,18.0,89.3,181.0,74.4,55.8,69.7,84.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:36,CYC_0054,EXC004,OP_EXP_001,SWING,1820.006,1619,16.88,88.6,173.0,75.0,55.4,71.7,87.9,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:37,CYC_0054,EXC004,OP_EXP_001,DUMP,1820.006,1714,17.34,90.0,195.5,73.8,53.3,72.5,88.6,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:38,CYC_0054,EXC004,OP_EXP_001,DUMP,1820.006,1712,17.9,73.6,208.3,75.6,51.4,72.5,73.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:39,CYC_0054,EXC004,OP_EXP_001,DUMP,1820.007,1736,19.19,57.2,185.1,79.2,53.0,73.1,64.3,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:40,CYC_0054,EXC004,OP_EXP_001,DUMP,1820.007,1654,16.84,40.8,215.3,75.5,51.9,68.9,50.5,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:41,CYC_0054,EXC004,OP_EXP_001,DUMP,1820.007,1666,16.65,24.4,167.0,72.2,47.8,66.1,42.2,0.0,FASTENED,trenching,soft,medium
2026-08-10T07:36:42,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.007,1744,17.77,5.0,163.2,71.8,38.6,47.4,25.0,2.27,FASTENED,trenching,soft,medium
2026-08-10T07:36:43,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.008,1728,20.31,5.0,196.8,77.5,32.4,42.0,31.5,2.34,FASTENED,trenching,soft,medium
2026-08-10T07:36:44,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.008,1701,19.44,5.0,159.6,71.3,36.7,44.8,31.5,2.41,FASTENED,trenching,soft,medium
2026-08-10T07:36:45,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.008,1786,19.42,5.0,164.1,71.3,36.0,38.7,28.9,2.1,FASTENED,trenching,soft,medium
2026-08-10T07:36:46,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.009,1717,16.81,5.0,194.0,75.7,37.3,38.6,28.8,1.71,FASTENED,trenching,soft,medium
2026-08-10T07:36:47,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.009,1756,16.9,5.0,134.8,70.2,30.3,41.8,28.1,2.18,FASTENED,trenching,soft,medium
2026-08-10T07:36:48,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.009,1727,19.8,5.0,133.7,72.3,36.9,48.2,36.2,1.7,FASTENED,trenching,soft,medium
2026-08-10T07:36:49,CYC_0054,EXC004,OP_EXP_001,REPOSITION,1820.009,1694,17.29,5.0,161.2,72.1,34.0,45.9,25.8,1.56,FASTENED,trenching,soft,medium
2026-08-10T07:36:57,CYC_0055,EXC005,OP_EXP_001,DIG,1260.5,1858,18.76,25.0,256.2,77.2,22.0,45.9,31.9,0.0,UNFASTENED,trenching,soft,medium
2026-08-10T07:36:58,CYC_0055,EXC005,OP_EXP_001,DIG,1260.501,1858,24.05,33.0,289.5,71.7,22.0,45.9,41.1,0.0,UNFASTENED,trenching,soft,medium
2026-08-10T07:36:59,CYC_0055,EXC005,OP_EXP_001,DIG,1260.501,1864,17.78,41.0,286.1,72.3,21.6,48.8,48.7,0.0,UNFASTENED,trenching,soft,medium
2026-08-10T07:37:00,CYC_0055,EXC005,OP_EXP_001,DIG,1260.501,1909,21.09,49.0,296.8,71.3,25.9,49.2,47.2,0.0,UNFASTENED,trenching,soft,medium
2026-08-10T07:37:01,CYC_0055,EXC005,OP_EXP_001,DIG,1260.501,1933,22.25,57.0,278.7,70.3,24.2,52.7,60.1,0.0,FASTENED,trenching,soft,medium
